x,y,z,dx,dy,dz
-22.0,-20.0,-30.0,3813929.362790317,150466.88834924155,28487.614476105147
-22.0,-18.0,-30.0,3926011.6974648223,164266.2689429293,45647.46868402254
-22.0,-16.0,-30.0,3961775.409221605,148397.06667652944,5197.877352738252
-22.0,-14.0,-30.0,3987938.06775511,104948.63492205786,4644.805537975547
-22.0,-12.0,-30.0,4028621.7138430425,39582.26143741117,34383.503298727366
-22.0,-10.0,-30.0,4058715.95807868,64545.12083303027,40410.71099613894
-22.0,-8.0,-30.0,4114811.904242511,81153.40912373376,13844.94907394462
-22.0,-6.0,-30.0,4142610.3613466797,12080.323537822029,20355.36074244608
-22.0,-4.0,-30.0,4094004.644738807,46631.33068039181,2110.1302904316835
-22.0,-2.0,-30.0,4067904.7680879715,112803.30629980775,15397.647780756648
-22.0,0.0,-30.0,3992502.6883380464,216260.71802015707,55250.3618494595
-22.0,2.0,-30.0,3958201.1927628717,340815.1755387956,31988.133048293286
-22.0,4.0,-30.0,3909090.932551361,349103.6383263691,57995.063442881066
-22.0,6.0,-30.0,3815485.0400568265,350179.89109135495,40202.15352504911
-22.0,8.0,-30.0,3701380.6836156994,371980.9728111142,18145.922847506703
-22.0,10.0,-30.0,3603284.9878708934,401044.8711298727,12880.485331979047
-22.0,12.0,-30.0,3498682.9137398098,420157.69552795484,34506.782054659496
-22.0,14.0,-30.0,3386477.319772432,382574.7608425239,21200.232074576554
-22.0,16.0,-30.0,3331177.189518174,415634.2666532483,5739.2559420799535
-22.0,18.0,-30.0,3281318.5140842046,439219.34520309215,25507.527344330996
-22.0,20.0,-30.0,3127932.684389727,415915.80996813095,9908.645309383604
-22.0,22.0,-30.0,3024456.4709994304,417015.67315971554,4412.513448763174
-22.0,24.0,-30.0,2954461.7478505564,447718.0708928695,30557.158479357062
-22.0,26.0,-30.0,2874430.3771446943,430717.12339064735,64195.97250736567
-22.0,28.0,-30.0,2805706.556260551,407218.8738625659,56862.54189389163
-22.0,30.0,-30.0,2741034.670132335,3817429.6545917834,58086.62243957864
-20.0,-30.0,-30.0,4602318.476573278,4163742.3245408745,47619.5885995135
-20.0,-28.0,-30.0,4678417.957828891,383918.07802844234,32146.124392552094
-20.0,-26.0,-30.0,4678835.769563112,417625.3290864426,6949.271963689842
-20.0,-24.0,-30.0,4708364.823841717,341614.0612455285,53962.67007320418
-20.0,-22.0,-30.0,4777110.638378401,304737.4314649344,27321.409140610835
-20.0,-20.0,-30.0,4877669.537596944,280684.19749651756,37164.265944522376
-20.0,-18.0,-30.0,5002930.67675617,229855.89939185765,5527.625550369552
-20.0,-16.0,-30.0,5025288.995099906,152427.2327015212,18621.491899882974
-20.0,-14.0,-30.0,5099309.606657042,133766.160380897,18643.120258425668
-20.0,-12.0,-30.0,5149991.959372313,144899.31287022046,32933.31665111453
-20.0,-10.0,-30.0,5179076.65413125,135680.10827063795,18256.785391845213
-20.0,-8.0,-30.0,5242667.834445635,81069.34874814504,7672.459278044264
-20.0,-6.0,-30.0,5247686.617390441,8528.165884999982,4389.177107498183
-20.0,-4.0,-30.0,5239281.532634227,138710.21548795098,2229.836835761134
-20.0,-2.0,-30.0,5176296.464590168,225512.60209337654,105288.71980254682
-20.0,0.0,-30.0,5128598.090724338,228740.409197425,60951.22789843122
-20.0,2.0,-30.0,5058479.033553405,283170.9407737754,37625.141969366916
-20.0,4.0,-30.0,4938650.856102647,395501.092577373,32540.690702548112
-20.0,6.0,-30.0,4793505.440396589,507946.09637786326,26544.324511736384
-20.0,8.0,-30.0,4685981.713201586,533697.5817068277,16528.562229879066
-20.0,10.0,-30.0,4539068.610043527,523570.6681113018,36674.21109069874
-20.0,12.0,-30.0,4448754.620554685,539283.7887557893,60033.61851958387
-20.0,14.0,-30.0,4293654.119047207,520649.89892634575,34656.49154676271
-20.0,16.0,-30.0,4181329.4880371997,470725.12480878615,12726.726280812463
-20.0,18.0,-30.0,4001515.200536055,539719.3345085153,23920.151371995824
-20.0,20.0,-30.0,3890593.528612068,592221.0928761376,48744.57691037714
-20.0,22.0,-30.0,3801679.981455193,529418.9879216644,42852.111528112466
-20.0,24.0,-30.0,3651058.8470741985,490317.85435460205,60618.331576211
-20.0,26.0,-30.0,3562234.6733773574,474916.8617191707,54946.26841481339
-20.0,28.0,-30.0,3454011.289755152,492220.2607456823,54681.333270239884
-20.0,30.0,-30.0,3369881.5400890517,4850162.768612173,38763.10290695265
-18.0,-30.0,-30.0,5642912.699115964,5350183.551864991,20092.687395042518
-18.0,-28.0,-30.0,5859019.645197433,384618.59352926625,34422.56254407531
-18.0,-26.0,-30.0,5859820.991874477,334089.9472889801,16373.114786577964
-18.0,-24.0,-30.0,5949429.960066465,440477.4676016062,38913.151635120346
-18.0,-22.0,-30.0,6068553.150299802,401852.5246750597,12365.366109293998
-18.0,-20.0,-30.0,6245586.063318866,375834.2313797503,45109.805033672215
-18.0,-18.0,-30.0,6325419.434055705,311416.6795625241,5275.300257363662
-18.0,-16.0,-30.0,6411373.215373635,244415.07971485675,49870.44955773758
-18.0,-14.0,-30.0,6476836.768603763,229561.90671100517,14807.279781029863
-18.0,-12.0,-30.0,6566302.476568333,119392.90027427363,19544.883797427035
-18.0,-10.0,-30.0,6684313.997340135,157240.17184757956,72934.72986568672
-18.0,-8.0,-30.0,6734318.542576577,149656.67546218625,38684.532904630454
-18.0,-6.0,-30.0,6721419.238869916,8478.086400421656,48290.23619413492
-18.0,-4.0,-30.0,6742207.3587816795,118005.92670967667,37271.947727116436
-18.0,-2.0,-30.0,6677983.509083825,223511.38011474456,25790.71594726998
-18.0,0.0,-30.0,6616159.313452851,334020.05270839186,19407.75938870921
-18.0,2.0,-30.0,6443232.474369409,530625.6989129267,15413.532690609898
-18.0,4.0,-30.0,6232793.8268971415,613829.2684887033,79860.08829378121
-18.0,6.0,-30.0,6080956.302341078,602547.5332827603,37203.03041367946
-18.0,8.0,-30.0,5981726.485372953,626193.2099072731,47276.959851438216
-18.0,10.0,-30.0,5747887.4815764325,638100.9956637602,27137.62550252088
-18.0,12.0,-30.0,5599672.059801959,665479.6485422145,26253.45505300852
-18.0,14.0,-30.0,5477768.875052387,649929.4925477648,37692.16042554149
-18.0,16.0,-30.0,5242245.233163184,707723.1721693944,15057.677898192655
-18.0,18.0,-30.0,4978827.718916232,729928.9292708862,29803.91338204474
-18.0,20.0,-30.0,4889612.323241388,615730.990418012,58680.349947745315
-18.0,22.0,-30.0,4748299.168337725,656534.9785460564,2740.122824623184
-18.0,24.0,-30.0,4568789.159577243,687143.9062800197,57310.403129955026
-18.0,26.0,-30.0,4459087.619990173,627754.9698491965,79830.15230229657
-18.0,28.0,-30.0,4282689.612089418,599574.5259552385,77911.9934758798
-18.0,30.0,-30.0,4180502.3880641474,6006400.094250435,72838.23550350506
-16.0,-30.0,-30.0,6574328.829299777,6652911.41022631,43602.66398789574
