x,y,z,dx,dy,dz
-20.0,12.0,-30.0,0.564925072075665,0.0975390036131846,0.18311227645863692
-20.0,14.0,-30.0,0.605005385088976,0.12845344135346018,0.181805995904812
-20.0,16.0,-30.0,0.6507897330107711,0.21448873696020337,0.17942158702591637
-20.0,18.0,-30.0,0.6894381858600528,0.29519839503817435,0.1871934972973972
-20.0,20.0,-30.0,0.7412573758298583,0.3759811245187701,0.18211826189922092
-20.0,22.0,-30.0,0.8037978107586551,0.48512247041370543,0.17883281185126904
-20.0,24.0,-30.0,0.8772221676189224,0.6243429747126406,0.180623351032337
-20.0,26.0,-30.0,0.9678180747676641,0.801758582406979,0.185965321232604
-20.0,28.0,-30.0,1.0561118692302316,0.9616733085741714,0.18453846658250084
-20.0,30.0,-30.0,1.142246638115786,4.173405866895301,0.1843529475070836
-18.0,-30.0,-30.0,0.08133211319497347,4.476885000581351,0.1830299609356072
-18.0,-28.0,-30.0,0.08966618644840435,0.24870630330835972,0.18181078540045434
-18.0,-26.0,-30.0,0.09695628089422605,0.2594118151662143,0.18615405114775188
-18.0,-24.0,-30.0,0.10298573238283999,0.2679939053426218,0.18669682392499368
-18.0,-22.0,-30.0,0.11659384959713832,0.2822135439939937,0.1860040492061128
-18.0,-20.0,-30.0,0.13238764073375528,0.30245222093519153,0.18783545189234147
-18.0,-18.0,-30.0,0.1483079558571292,0.3166418571409819,0.18570497026663021
-18.0,-16.0,-30.0,0.16901952472108547,0.3378964014279155,0.18484344748792167
-18.0,-14.0,-30.0,0.18250921734529785,0.373606193849855,0.1860346364887098
-18.0,-12.0,-30.0,0.20206375324713152,0.4161492675080744,0.1809780924396066
-18.0,-10.0,-30.0,0.21874035674539707,0.4588991675850871,0.1852008996498908
-18.0,-8.0,-30.0,0.23772344250925176,0.509147085854545,0.1873878648263712
-18.0,-6.0,-30.0,0.25818679058061395,0.5733809480269767,0.18459494541034177
-18.0,-4.0,-30.0,0.27858163568394645,0.641293358658992,0.18388003907908979
-18.0,-2.0,-30.0,0.30215545058191795,0.610200615012705,0.1883049960374524
-18.0,0.0,-30.0,0.33123876241286404,0.4245121210220974,0.18636559680752596
-18.0,2.0,-30.0,0.36616653896501117,0.31301050149927406,0.1840817418892038
-18.0,4.0,-30.0,0.40342796793792235,0.277717901096147,0.1827727917408443
-18.0,6.0,-30.0,0.44297112848717485,0.2318501741812003,0.1861049462852421
-18.0,8.0,-30.0,0.4697004006687596,0.1837309339593881,0.18461024667545298
-18.0,10.0,-30.0,0.4991915767893331,0.13246848477779494,0.18497558109788861
-18.0,12.0,-30.0,0.5200217566081452,0.09219119769433763,0.18774940437408255
-18.0,14.0,-30.0,0.5531534129690446,0.1274785325102805,0.1780013805914174
-18.0,16.0,-30.0,0.5898817453196216,0.21597070607319552,0.1795410783212228
-18.0,18.0,-30.0,0.6373043718056636,0.28045226817328633,0.18295201842002481
-18.0,20.0,-30.0,0.6857483767966577,0.3530660377978997,0.19059353362569356
-18.0,22.0,-30.0,0.744230689258284,0.4427323242774256,0.17919220891792223
-18.0,24.0,-30.0,0.8257190056653673,0.5764574269478758,0.1844493049595275
-18.0,26.0,-30.0,0.9006754792649038,0.7265258099261014,0.18272817015477077
-18.0,28.0,-30.0,1.0216113066424395,0.8620445317821683,0.18866190610375008
-18.0,30.0,-30.0,1.1282373308252067,3.736495694050296,0.1857477993363104
-16.0,-30.0,-30.0,0.08543578708363397,3.992498666609644,0.18697195364792032
-16.0,-28.0,-30.0,0.09079094329507674,0.2445531274924118,0.18667042132919748
-16.0,-26.0,-30.0,0.09811141958783398,0.2500770730930768,0.18268251947882067
-16.0,-24.0,-30.0,0.10772368268189744,0.2576617513236686,0.18736086477789374
-16.0,-22.0,-30.0,0.11932830122879544,0.26672855412769336,0.18278360712366945
-16.0,-20.0,-30.0,0.14008383540508865,0.28622708359419824,0.182338790775276
-16.0,-18.0,-30.0,0.16027509023060882,0.29941996872167687,0.1878046359212147
-16.0,-16.0,-30.0,0.17958472249804505,0.3167134117359966,0.1849675482440366
-16.0,-14.0,-30.0,0.19696740552676403,0.3491768955346826,0.1840173122744866
-16.0,-12.0,-30.0,0.2148806400754525,0.38761213931737915,0.18726929429913286
-16.0,-10.0,-30.0,0.22726128856925815,0.44047939390763147,0.18293647007614058
-16.0,-8.0,-30.0,0.2519700907057673,0.49892477081814207,0.18811169700157945
-16.0,-6.0,-30.0,0.27063769505180785,0.5659744711130577,0.17972150524140756
-16.0,-4.0,-30.0,0.28515665981618266,0.646038089440118,0.18307020953449626
-16.0,-2.0,-30.0,0.3021933676910785,0.6186107208861553,0.18155626334644193
-16.0,0.0,-30.0,0.33226754529708175,0.44616904961498055,0.18805119146804916
-16.0,2.0,-30.0,0.35194276035972677,0.3481441198920899,0.18263994816172205
-16.0,4.0,-30.0,0.3854390924918752,0.30296706362357084,0.18933308687628522
-16.0,6.0,-30.0,0.4184646427402282,0.24201546312060904,0.1768646725732943
-16.0,8.0,-30.0,0.44430042278315396,0.19503659087605854,0.1799482311123764
-16.0,10.0,-30.0,0.4628185020081685,0.1390457886951599,0.1884142973156809
-16.0,12.0,-30.0,0.4830609389681377,0.10901723517468523,0.18408999383733632
-16.0,14.0,-30.0,0.5095200824839349,0.15523736157987478,0.18305128306102816
-16.0,16.0,-30.0,0.5418424662782565,0.23950078446335202,0.18441383550131454
-16.0,18.0,-30.0,0.5892751848267317,0.28806578728904064,0.18833903246957495
-16.0,20.0,-30.0,0.6417659531858189,0.34310241453496654,0.18753099930658507
-16.0,22.0,-30.0,0.6958048929667869,0.4188620903071758,0.1844883069692671
-16.0,24.0,-30.0,0.7559493383431605,0.5382990771909475,0.17884839569133898
-16.0,26.0,-30.0,0.834964786203312,0.6584471735738219,0.1894913787131816
-16.0,28.0,-30.0,0.932076383484068,0.7613461139599376,0.1758422437529139
-16.0,30.0,-30.0,1.053474868867283,3.3079988094763504,0.18514101368373032
-14.0,-30.0,-30.0,0.09672993573170593,3.532764686196281,0.18606026271071416
-14.0,-28.0,-30.0,0.10166028290330473,0.23371879110582866,0.187727738155154
-14.0,-26.0,-30.0,0.11252246460511774,0.2335674069604533,0.18388342866321594
-14.0,-24.0,-30.0,0.12711774238166001,0.2421981938061471,0.18631072853504746
-14.0,-22.0,-30.0,0.13948560853833675,0.2542305230677071,0.18495398450103756
-14.0,-20.0,-30.0,0.15303927008892212,0.27423541376326654,0.18284216858140248
-14.0,-18.0,-30.0,0.1671663983065072,0.28727837719551746,0.18247064596068532
-14.0,-16.0,-30.0,0.181918600454544,0.2968404604584422,0.1847370670358819
-14.0,-14.0,-30.0,0.19742237317940145,0.3235358845106297,0.185638166011222
-14.0,-12.0,-30.0,0.21199353580613853,0.3729583016653413,0.18652724716523159
-14.0,-10.0,-30.0,0.23305297287411966,0.4152713864199974,0.1911822081563282
-14.0,-8.0,-30.0,0.2529136130774923,0.4717411605692686,0.18284081950710218
-14.0,-6.0,-30.0,0.27235431684840505,0.5608283685561517,0.18417593796399043
-14.0,-4.0,-30.0,0.2971167430434004,0.6490107989432256,0.18771079158699114
-14.0,-2.0,-30.0,0.31385612696560206,0.6224671702740386,0.19082927688436746
-14.0,0.0,-30.0,0.3502505502640936,0.4479097693238016,0.1823263201657649
-14.0,2.0,-30.0,0.3618257920432231,0.3628484091660189,0.18279903825548802
-14.0,4.0,-30.0,0.39356392627232756,0.34038218705445206,0.1860915368802665
-14.0,6.0,-30.0,0.4088163268698911,0.27936392465817245,0.18405667453136737
-14.0,8.0,-30.0,0.41678095072322785,0.20932005427341968,0.18082032553108768
-14.0,10.0,-30.0,0.436850600045582,0.15391528256088405,0.18318268725962775
-14.0,12.0,-30.0,0.4586939023161306,0.14461174884267108,0.18508012651792344
-14.0,14.0,-30.0,0.4858745543738154,0.2072482663290822,0.18480771538958285
-14.0,16.0,-30.0,0.5276350820075593,0.28346860614336894,0.18615357999695803
-14.0,18.0,-30.0,0.5714860240436843,0.30456352057088465,0.17993664083559138
-14.0,20.0,-30.0,0.6058393258868626,0.3439896127776416,0.1867482268902547
-14.0,22.0,-30.0,0.6491180950139347,0.4163144008169235,0.1846623222039272
-14.0,24.0,-30.0,0.6964874634519165,0.5193068569103102,0.18570253056510685
-14.0,26.0,-30.0,0.7675305756584545,0.599434824274299,0.1806425188928909
-14.0,28.0,-30.0,0.8302993774055889,0.6801715814980813,0.1882329531733901
-14.0,30.0,-30.0,0.9557375112850571,2.920942161093577,0.17799264231811332
-12.0,-30.0,-30.0,0.11008462573933787,3.1139432083295433,0.18897945778377573
-12.0,-28.0,-30.0,0.11996263399029768,0.22463544939677274,0.1862414406863574
-12.0,-26.0,-30.0,0.1286375637687535,0.22634253163206036,0.18615925097311156
-12.0,-24.0,-30.0,0.14061101847273522,0.2308761612197325,0.18408517468343333
-12.0,-22.0,-30.0,0.1492711779516392,0.24703076213566982,0.18515436758507742
-12.0,-20.0,-30.0,0.1603759814964822,0.26903758874688866,0.18459450900129667
-12.0,-18.0,-30.0,0.16754448241643202,0.2709379184926317,0.18522581507300706
-12.0,-16.0,-30.0,0.1757329586210568,0.26974521667251133,0.1844324119355109
-12.0,-14.0,-30.0,0.18319601446284292,0.29459950099100674,0.18533981503484348
-12.0,-12.0,-30.0,0.20249980550144606,0.33519724654750166,0.18562744617502006
-12.0,-10.0,-30.0,0.23210827423082903,0.3944984475788769,0.18306986176450685
-12.0,-8.0,-30.0,0.2543849305748214,0.46316993597908557,0.1915637756459747
-12.0,-6.0,-30.0,0.2853299719586783,0.5319826695251147,0.18952466043799215
-12.0,-4.0,-30.0,0.312160739626005,0.6316597415659043,0.18197886791683593
-12.0,-2.0,-30.0,0.33181465443721797,0.609182973030407,0.18403931538394225
-12.0,0.0,-30.0,0.37451164944756715,0.4523282070170033,0.18810221858570197
-12.0,2.0,-30.0,0.3744349698883339,0.3722760497139219,0.18549084036319405
-12.0,4.0,-30.0,0.40205790877905195,0.34741496707137526,0.18503688146504943
-12.0,6.0,-30.0,0.42443012468613056,0.30188718036709045,0.18505017191544784
-12.0,8.0,-30.0,0.4296242916313513,0.23308396555969702,0.18286055034672144
-12.0,10.0,-30.0,0.4443306146798979,0.1816928913557726,0.18691372790392222
-12.0,12.0,-30.0,0.47662373037591177,0.19384881971976117,0.17942515339374107
-12.0,14.0,-30.0,0.5140709240170341,0.2791849042723561,0.18529211431141507
-12.0,16.0,-30.0,0.5454918515254515,0.32490314576125223,0.18134446696660636
-12.0,18.0,-30.0,0.5689179775763461,0.31981567757873675,0.18086695447335452
-12.0,20.0,-30.0,0.5903228627948083,0.35140778739618606,0.18447097906273685
-12.0,22.0,-30.0,0.6261754249858319,0.4136635310187863,0.18342650123688758
-12.0,24.0,-30.0,0.6595909376271615,0.4922981684763237,0.18858586866732688
-12.0,26.0,-30.0,0.6999692736317298,0.5537746025791036,0.18124554874254947
-12.0,28.0,-30.0,0.7562307809379828,0.6097139628551451,0.17597834645635935
-12.0,30.0,-30.0,0.8373872912431835,2.554816435814339,0.18497472770016285
-10.0,-30.0,-30.0,0.13188753813404824,2.723080793186189,0.1845507965192514
-10.0,-28.0,-30.0,0.13640772960675682,0.22056678128834337,0.19060201315786218
-10.0,-26.0,-30.0,0.14454630534645316,0.21635272084274793,0.1848455910669502
-10.0,-24.0,-30.0,0.15146333186477826,0.22344580872701567,0.18795769004565865
-10.0,-22.0,-30.0,0.15835589766241742,0.24132503108297743,0.18380460648892935
-10.0,-20.0,-30.0,0.16105208070571514,0.26091692718248444,0.18470086703526853
-10.0,-18.0,-30.0,0.16322163654911057,0.25644472861905365,0.18224518952630858
-10.0,-16.0,-30.0,0.16632917818061915,0.24980990053838933,0.18459236380657856
-10.0,-14.0,-30.0,0.1744513384531919,0.2661806107422931,0.18117436382079574
-10.0,-12.0,-30.0,0.19546645845190413,0.3024252218057714,0.18479208610798262
-10.0,-10.0,-30.0,0.2211086110823149,0.3524662199468469,0.18446418685246196
-10.0,-8.0,-30.0,0.25535460454982406,0.4161956365044162,0.18488099316908865
-10.0,-6.0,-30.0,0.29884876985488984,0.5069740416304147,0.181324831797413
-10.0,-4.0,-30.0,0.33218115517110847,0.620244484670451,0.1839729600929609
-10.0,-2.0,-30.0,0.35616659194694805,0.5908851626840371,0.18391260765180473
-10.0,0.0,-30.0,0.396855389464535,0.4534616443142629,0.18553261075419994
-10.0,2.0,-30.0,0.39922522546771183,0.38745179324189133,0.18311259600100954
-10.0,4.0,-30.0,0.42930464674923585,0.3505132575271979,0.18147146523496852
-10.0,6.0,-30.0,0.456573866332964,0.2904688225447784,0.18771246134965447
-10.0,8.0,-30.0,0.5106457258168166,0.24177106356466868,0.18232046092037865
-10.0,10.0,-30.0,0.5428950660968144,0.2000596313539745,0.18573560035883813
-10.0,12.0,-30.0,0.5524293591730288,0.25741671718612275,0.18144139086557068
-10.0,14.0,-30.0,0.5587046172721589,0.30813173119170045,0.1854942375253367
-10.0,16.0,-30.0,0.5680166403302539,0.3394850893081406,0.1866689794427505
-10.0,18.0,-30.0,0.5773141020143586,0.3356012615454274,0.18634491620288032
-10.0,20.0,-30.0,0.5924632766313095,0.3571678477572351,0.18431201747977438
-10.0,22.0,-30.0,0.6036416604719272,0.39479935434295604,0.18190553624134043
